Full name,Short Name,Readable Name,Year,Month,Mean,Std Dev,Min,Max,Cutoff,Bins,Ticks,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20
AUDJPY_Ticks_2014.04.01_2014.04.30.csv,AUDJPY,AUD/JPY,2014,April,0.009259460707094944,0.003715102155758445,0.001,0.206,0.06,20,1533712,0.01,0.009,0.008,0.011,0.007,0.006,0.012,0.005,0.004,0.013,0.014,0.017,0.016,0.015,0.018,0.022,0.02,0.019,0.021,0.023
AUDUSD_Ticks_2014.04.01_2014.04.30.csv,AUDUSD,AUD/USD,2014,April,7.624096349757936e-05,2.9202543112607746e-05,1e-05,0.00127,0.00045,20,1010070,8e-05,7e-05,6e-05,9e-05,5e-05,0.0001,4e-05,0.00011,0.00012,0.00016,0.00014,0.00013,0.00015,0.00018,0.00017,0.00022,0.0002,0.00019,0.00026,0.00021
EURAUD_Ticks_2014.04.01_2014.04.30.csv,EURAUD,EUR/AUD,2014,April,0.0001377799777090536,5.226844458018641e-05,1e-05,0.00191,0.0009,20,1577322,0.00014,0.00013,0.00016,0.00012,0.00015,0.00011,0.0001,9e-05,8e-05,0.00017,0.00018,7e-05,0.00019,0.0002,6e-05,0.00021,5e-05,0.00022,4e-05,0.00023
EURGBP_Ticks_2014.04.01_2014.04.30.csv,EURGBP,EUR/GBP,2014,April,7.460281415953873e-05,2.9145477851100838e-05,1e-05,0.00158,0.00027,20,860932,7e-05,8e-05,6e-05,5e-05,9e-05,4e-05,0.0001,0.00011,0.00012,0.00014,0.00013,0.00015,0.00016,0.00017,0.00018,0.0002,0.00019,0.00021,0.00022,0.00023
EURJPY_Ticks_2014.04.01_2014.04.30.csv,EURJPY,EUR/JPY,2014,April,0.006261001572343721,0.003200701049157157,0.001,0.262,0.04,20,1603339,0.006,0.007,0.008,0.005,0.004,0.003,0.009,0.002,0.01,0.001,0.011,0.014,0.012,0.013,0.016,0.015,0.018,0.017,0.019,0.024
EURUSD_Ticks_2014.04.01_2014.04.30.csv,EURUSD,EUR/USD,2014,April,2.3802077071954552e-05,1.513125623279923e-05,1e-05,0.00118,0.0003,20,923319,2e-05,3e-05,1e-05,4e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00019,0.00018,0.00022
GBPAUD_Ticks_2014.04.01_2014.04.30.csv,GBPAUD,GBP/AUD,2014,April,0.00017969164664446025,0.00010916025317379784,1e-05,0.00453,0.0009,20,1465040,0.00017,0.00015,0.00019,0.00016,0.00014,0.00018,0.00013,0.00022,0.00012,0.0002,0.00011,0.00021,0.0001,0.00023,9e-05,8e-05,7e-05,0.00024,6e-05,0.00025
GBPJPY_Ticks_2014.04.01_2014.04.30.csv,GBPJPY,GBP/JPY,2014,April,0.013250380697776731,0.007176974201090008,0.001,0.491,0.07,20,1891264,0.015,0.014,0.013,0.012,0.011,0.01,0.009,0.008,0.016,0.007,0.017,0.018,0.006,0.019,0.02,0.005,0.022,0.004,0.021,0.023
GBPUSD_Ticks_2014.04.01_2014.04.30.csv,GBPUSD,GBP/USD,2014,April,7.897099541306507e-05,4.7986128516024616e-05,1e-05,0.002,0.0004,20,913028,8e-05,7e-05,6e-05,5e-05,9e-05,0.0001,4e-05,0.00011,3e-05,0.00012,0.00013,2e-05,0.00014,0.00016,0.00015,0.00018,0.0002,0.00017,0.00019,1e-05
USDJPY_Ticks_2014.04.01_2014.04.30.csv,USDJPY,USD/JPY,2014,April,0.002780482506728182,0.0019522567233850787,0.001,0.12,0.03,20,1040400,0.003,0.002,0.004,0.001,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.016,0.014,0.015,0.018,0.017,0.02,0.019
AUDJPY_Ticks_2014.08.01_2014.08.31.csv,AUDJPY,AUD/JPY,2014,August,0.010345395176799948,0.003391969171300183,0.001,0.203,0.06,20,1300962,0.01,0.011,0.009,0.012,0.008,0.007,0.013,0.006,0.014,0.005,0.015,0.004,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.024
AUDUSD_Ticks_2014.08.01_2014.08.31.csv,AUDUSD,AUD/USD,2014,August,8.619207127766345e-05,2.963430540553921e-05,1e-05,0.00128,0.00045,20,1024276,9e-05,8e-05,7e-05,0.0001,6e-05,0.00011,5e-05,0.00012,4e-05,0.00013,0.00016,0.00014,0.00015,0.00018,0.00017,0.0002,0.00019,0.00021,0.00022,0.00024
EURAUD_Ticks_2014.08.01_2014.08.31.csv,EURAUD,EUR/AUD,2014,August,0.00016014474146097514,5.090985373976448e-05,1e-05,0.00307,0.0009,20,1455699,0.00016,0.00015,0.00014,0.00017,0.00018,0.00013,0.00012,0.00019,0.00011,0.0002,0.0001,0.00021,0.00022,9e-05,0.00023,0.00024,8e-05,0.00025,7e-05,0.00026
EURGBP_Ticks_2014.08.01_2014.08.31.csv,EURGBP,EUR/GBP,2014,August,8.106226406221706e-05,2.3387025745632997e-05,1e-05,0.00098,0.00027,20,999469,8e-05,7e-05,9e-05,6e-05,0.0001,5e-05,0.00011,0.00012,4e-05,0.00013,0.00014,0.00016,0.00015,0.00017,0.00018,0.00019,0.0002,0.00021,0.00022,0.00023
EURJPY_Ticks_2014.08.01_2014.08.31.csv,EURJPY,EUR/JPY,2014,August,0.006364501253007574,0.0026972847977587977,0.001,0.1,0.04,20,1520741,0.007,0.006,0.005,0.008,0.004,0.009,0.003,0.002,0.01,0.011,0.001,0.012,0.014,0.013,0.015,0.016,0.018,0.017,0.019,0.02
EURUSD_Ticks_2014.08.01_2014.08.31.csv,EURUSD,EUR/USD,2014,August,2.4784186200563057e-05,1.565415704037648e-05,1e-05,0.00088,0.0003,20,1129191,2e-05,3e-05,1e-05,4e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.0002,0.00019
GBPAUD_Ticks_2014.08.01_2014.08.31.csv,GBPAUD,GBP/AUD,2014,August,0.00019839009471457646,8.063479105361983e-05,1e-05,0.00407,0.0009,20,1484460,0.00019,0.00021,0.00018,0.00017,0.0002,0.00016,0.00015,0.00023,0.00014,0.00022,0.00013,0.00012,0.00024,0.00011,0.00026,0.00025,0.00027,0.0001,0.00028,0.00029
GBPJPY_Ticks_2014.08.01_2014.08.31.csv,GBPJPY,GBP/JPY,2014,August,0.013404114006195235,0.004690390834872695,0.001,0.375,0.07,20,1733590,0.013,0.014,0.012,0.011,0.015,0.016,0.01,0.009,0.017,0.008,0.018,0.019,0.007,0.006,0.02,0.021,0.005,0.022,0.023,0.024
GBPUSD_Ticks_2014.08.01_2014.08.31.csv,GBPUSD,GBP/USD,2014,August,8.78333648693424e-05,3.4997318292150514e-05,1e-05,0.00165,0.0004,20,1167977,9e-05,8e-05,7e-05,0.0001,6e-05,0.00011,5e-05,0.00012,4e-05,0.00013,0.00014,3e-05,0.00015,0.00016,0.00018,0.00017,2e-05,0.00019,0.0002,0.00021
USDJPY_Ticks_2014.08.01_2014.08.31.csv,USDJPY,USD/JPY,2014,August,0.00273666496755776,0.001535527782532874,0.001,0.144,0.03,20,869083,0.003,0.002,0.004,0.001,0.005,0.006,0.007,0.008,0.009,0.01,0.012,0.011,0.013,0.014,0.015,0.016,0.017,0.018,0.02,0.019
AUDJPY_Ticks_2014.12.01_2014.12.31.csv,AUDJPY,AUD/JPY,2014,December,0.01514179052737632,0.007955648725754683,0.001,0.347,0.06,20,2278904,0.014,0.012,0.013,0.016,0.015,0.011,0.017,0.01,0.019,0.018,0.009,0.008,0.02,0.021,0.022,0.007,0.024,0.023,0.006,0.025
AUDUSD_Ticks_2014.12.01_2014.12.31.csv,AUDUSD,AUD/USD,2014,December,0.00012915072459856452,6.411952145737194e-05,1e-05,0.00218,0.00045,20,1556103,0.00012,0.00011,0.0001,0.00013,0.00014,9e-05,0.00015,8e-05,0.00016,7e-05,0.00017,6e-05,0.00018,0.00019,5e-05,0.0002,0.00021,4e-05,0.00022,0.00023
EURAUD_Ticks_2014.12.01_2014.12.31.csv,EURAUD,EUR/AUD,2014,December,0.00020917331064817553,0.00012791214299150318,1e-05,0.0035,0.0009,20,2274615,0.00018,0.00016,0.0002,0.00021,0.00017,0.00019,0.00015,0.00023,0.00014,0.00022,0.00013,0.00026,0.00024,0.00025,0.00012,0.00028,0.00011,0.00027,0.0001,0.00029
EURGBP_Ticks_2014.12.01_2014.12.31.csv,EURGBP,EUR/GBP,2014,December,0.00010593535669643505,5.8465393132491896e-05,1e-05,0.00189,0.00027,20,1439221,0.0001,9e-05,8e-05,0.00011,7e-05,0.00012,6e-05,0.00013,0.00014,5e-05,0.00015,0.00016,0.00017,4e-05,0.00018,0.00022,0.0002,0.00019,0.00021,0.00024
EURJPY_Ticks_2014.12.01_2014.12.31.csv,EURJPY,EUR/JPY,2014,December,0.010728221803505408,0.007334421455998216,0.001,0.349,0.04,20,2832994,0.01,0.009,0.011,0.008,0.012,0.007,0.006,0.013,0.005,0.014,0.004,0.015,0.016,0.003,0.017,0.002,0.018,0.019,0.001,0.02
EURUSD_Ticks_2014.12.01_2014.12.31.csv,EURUSD,EUR/USD,2014,December,3.280711554569595e-05,2.8405615617386546e-05,1e-05,0.00177,0.0003,20,1684537,3e-05,2e-05,4e-05,1e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00024,0.00019
GBPAUD_Ticks_2014.12.01_2014.12.31.csv,GBPAUD,GBP/AUD,2014,December,0.00031208577432231284,0.0002509233484356346,1e-05,0.005,0.0009,20,1768921,0.00021,0.00019,0.00024,0.00022,0.00023,0.00025,0.00027,0.00026,0.0002,0.00032,0.00029,0.00031,0.00028,0.0003,0.00018,0.00033,0.00017,0.00034,0.00035,0.00016
GBPJPY_Ticks_2014.12.01_2014.12.31.csv,GBPJPY,GBP/JPY,2014,December,0.022261194910825625,0.013553485393641969,0.001,0.498,0.07,20,2600579,0.017,0.019,0.02,0.022,0.016,0.021,0.018,0.023,0.024,0.015,0.025,0.014,0.026,0.027,0.013,0.028,0.029,0.031,0.03,0.012
GBPUSD_Ticks_2014.12.01_2014.12.31.csv,GBPUSD,GBP/USD,2014,December,0.00011768930780014509,9.214769663842641e-05,1e-05,0.00305,0.0004,20,1880324,0.0001,9e-05,8e-05,0.00011,0.00012,7e-05,0.00013,0.00014,6e-05,0.00015,5e-05,0.00016,0.00017,4e-05,0.00018,0.00019,0.0002,3e-05,0.00021,0.00022
USDJPY_Ticks_2014.12.01_2014.12.31.csv,USDJPY,USD/JPY,2014,December,0.0050466385692725995,0.003743357536284368,0.001,0.206,0.03,20,1910972,0.004,0.005,0.003,0.006,0.002,0.007,0.008,0.001,0.009,0.01,0.011,0.012,0.013,0.014,0.016,0.015,0.017,0.018,0.02,0.019
AUDJPY_Ticks_2014.02.01_2014.02.28.csv,AUDJPY,AUD/JPY,2014,February,0.01075865377898954,0.0036595710692800135,0.001,0.2,0.06,20,1746578,0.011,0.012,0.01,0.009,0.008,0.013,0.007,0.014,0.006,0.015,0.005,0.016,0.004,0.017,0.019,0.018,0.02,0.022,0.021,0.024
AUDUSD_Ticks_2014.02.01_2014.02.28.csv,AUDUSD,AUD/USD,2014,February,7.48088877515569e-05,2.462028816862702e-05,1e-05,0.0026,0.00045,20,1070732,7e-05,8e-05,6e-05,9e-05,5e-05,0.0001,4e-05,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00018,0.00017,0.00019,0.0002,0.00022,0.00021,0.00026
EURAUD_Ticks_2014.02.01_2014.02.28.csv,EURAUD,EUR/AUD,2014,February,0.00015745527429970952,5.643552780716531e-05,1e-05,0.00303,0.0009,20,1860228,0.00014,0.00016,0.00013,0.00015,0.00012,0.00017,0.00019,0.00011,0.00018,0.0002,0.0001,0.00021,0.00022,9e-05,0.00023,8e-05,0.00024,7e-05,0.00025,6e-05
EURGBP_Ticks_2014.02.01_2014.02.28.csv,EURGBP,EUR/GBP,2014,February,7.266282251054506e-05,2.8873996431882554e-05,1e-05,0.00142,0.00027,20,998572,7e-05,8e-05,6e-05,5e-05,9e-05,4e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00018,0.00017,0.0002,0.00019,0.00022,0.00021,0.00024
EURJPY_Ticks_2014.02.01_2014.02.28.csv,EURJPY,EUR/JPY,2014,February,0.006707306750794444,0.0033245600080437777,0.001,0.228,0.04,20,1783953,0.007,0.006,0.008,0.005,0.009,0.004,0.003,0.01,0.002,0.011,0.001,0.012,0.013,0.014,0.015,0.016,0.018,0.017,0.02,0.019
EURUSD_Ticks_2014.02.01_2014.02.28.csv,EURUSD,EUR/USD,2014,February,2.2789551467520515e-05,1.3642476614993655e-05,1e-05,0.00152,0.0003,20,1104959,2e-05,1e-05,3e-05,4e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00012,0.00011,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.0002,0.00019
GBPAUD_Ticks_2014.02.01_2014.02.28.csv,GBPAUD,GBP/AUD,2014,February,0.0001918379546294421,9.215427962884216e-05,1e-05,0.005,0.0009,20,1677740,0.00017,0.00022,0.00019,0.00015,0.00023,0.00016,0.00021,0.00018,0.0002,0.00014,0.00013,0.00012,0.00011,0.0001,0.00024,9e-05,0.00029,8e-05,0.00025,0.00027
GBPJPY_Ticks_2014.02.01_2014.02.28.csv,GBPJPY,GBP/JPY,2014,February,0.012377465230385768,0.005376228960918796,0.001,0.496,0.07,20,2251463,0.012,0.013,0.011,0.014,0.01,0.015,0.009,0.008,0.007,0.016,0.017,0.006,0.005,0.018,0.019,0.004,0.02,0.021,0.022,0.023
GBPUSD_Ticks_2014.02.01_2014.02.28.csv,GBPUSD,GBP/USD,2014,February,6.352680492773508e-05,3.617177404214959e-05,1e-05,0.00268,0.0004,20,1150143,6e-05,7e-05,5e-05,8e-05,4e-05,3e-05,2e-05,9e-05,0.0001,0.00011,0.00012,1e-05,0.00013,0.00014,0.00015,0.00016,0.00018,0.00017,0.00019,0.0002
USDJPY_Ticks_2014.02.01_2014.02.28.csv,USDJPY,USD/JPY,2014,February,0.004229715620218967,0.001760872842066441,0.001,0.13,0.03,20,1173255,0.004,0.003,0.005,0.006,0.002,0.007,0.001,0.008,0.009,0.01,0.012,0.011,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
AUDJPY_Ticks_2014.01.01_2014.01.31.csv,AUDJPY,AUD/JPY,2014,January,0.01103830507105275,0.004631848289078795,0.001,0.26,0.06,20,2054741,0.012,0.011,0.01,0.009,0.013,0.008,0.014,0.007,0.006,0.015,0.005,0.016,0.004,0.017,0.018,0.019,0.02,0.021,0.022,0.023
AUDUSD_Ticks_2014.01.01_2014.01.31.csv,AUDUSD,AUD/USD,2014,January,7.497953909909695e-05,2.8512829829196536e-05,1e-05,0.00228,0.00045,20,1347448,8e-05,7e-05,6e-05,9e-05,5e-05,4e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00018,0.00017,0.00019,0.0002,0.00022,0.00021,0.00024
EURAUD_Ticks_2014.01.01_2014.01.31.csv,EURAUD,EUR/AUD,2014,January,0.000152109243435481,7.032369004946541e-05,1e-05,0.00327,0.0009,20,2341413,0.00014,0.00016,0.00013,0.00015,0.00012,0.00011,0.0001,0.00017,0.00018,9e-05,0.00019,8e-05,0.0002,0.00021,7e-05,0.00022,6e-05,0.00023,0.00024,5e-05
EURGBP_Ticks_2014.01.01_2014.01.31.csv,EURGBP,EUR/GBP,2014,January,7.579060593300221e-05,3.486027581621711e-05,1e-05,0.00129,0.00027,20,1135142,8e-05,7e-05,6e-05,5e-05,9e-05,4e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00018,0.00015,0.00016,0.00017,0.00019,0.0002,0.00021,0.00022,0.00023
EURJPY_Ticks_2014.01.01_2014.01.31.csv,EURJPY,EUR/JPY,2014,January,0.007731301434948891,0.00546679960589334,0.001,0.35,0.04,20,2132062,0.008,0.007,0.009,0.006,0.005,0.01,0.004,0.003,0.011,0.002,0.012,0.013,0.014,0.001,0.015,0.016,0.02,0.018,0.017,0.019
EURUSD_Ticks_2014.01.01_2014.01.31.csv,EURUSD,EUR/USD,2014,January,2.5806118191473237e-05,2.290994480844335e-05,1e-05,0.00245,0.0003,20,1476384,2e-05,3e-05,1e-05,4e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.0002,0.00019
GBPAUD_Ticks_2014.01.01_2014.01.31.csv,GBPAUD,GBP/AUD,2014,January,0.00021562417253522044,0.00010994645645127789,1e-05,0.00492,0.0009,20,1935883,0.00017,0.00022,0.00023,0.00019,0.00015,0.00021,0.0002,0.00018,0.00016,0.00024,0.00014,0.00013,0.00029,0.00025,0.00026,0.00027,0.00012,0.00028,0.00011,0.0001
GBPJPY_Ticks_2014.01.01_2014.01.31.csv,GBPJPY,GBP/JPY,2014,January,0.01356696508451169,0.006684608772437712,0.001,0.445,0.07,20,2498175,0.015,0.014,0.013,0.012,0.011,0.01,0.009,0.008,0.016,0.017,0.007,0.018,0.006,0.019,0.02,0.005,0.022,0.021,0.004,0.023
GBPUSD_Ticks_2014.01.01_2014.01.31.csv,GBPUSD,GBP/USD,2014,January,6.902055082560366e-05,4.3163546901501916e-05,1e-05,0.0036,0.0004,20,1260290,6e-05,7e-05,5e-05,8e-05,4e-05,3e-05,9e-05,0.0001,2e-05,0.00011,0.00012,0.00013,0.00014,1e-05,0.00016,0.00015,0.00017,0.00019,0.00018,0.0002
USDJPY_Ticks_2014.01.01_2014.01.31.csv,USDJPY,USD/JPY,2014,January,0.004332862836209882,0.002345070674251767,0.001,0.291,0.03,20,1453073,0.004,0.003,0.005,0.006,0.002,0.007,0.001,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.016,0.015,0.017,0.018,0.02,0.019
AUDJPY_Ticks_2014.07.01_2014.07.31.csv,AUDJPY,AUD/JPY,2014,July,0.009859661695949807,0.00310470818011404,0.001,0.144,0.06,20,1435809,0.01,0.009,0.011,0.008,0.012,0.007,0.006,0.013,0.005,0.014,0.004,0.016,0.015,0.017,0.018,0.019,0.02,0.021,0.022,0.023
AUDUSD_Ticks_2014.07.01_2014.07.31.csv,AUDUSD,AUD/USD,2014,July,8.152553558783915e-05,2.7513383294768194e-05,1e-05,0.00141,0.00045,20,1080355,8e-05,7e-05,9e-05,6e-05,0.0001,5e-05,4e-05,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00018,0.00017,0.00019,0.0002,0.00021,0.00024,0.00022
EURAUD_Ticks_2014.07.01_2014.07.31.csv,EURAUD,EUR/AUD,2014,July,0.0001515240665320883,4.281675623357965e-05,1e-05,0.00301,0.0009,20,1472252,0.00016,0.00014,0.00015,0.00013,0.00018,0.00017,0.00012,0.00011,0.0001,0.00019,9e-05,0.0002,8e-05,0.00021,7e-05,0.00022,0.00023,0.00024,6e-05,0.00025
EURGBP_Ticks_2014.07.01_2014.07.31.csv,EURGBP,EUR/GBP,2014,July,7.982346661635246e-05,2.1585097612060457e-05,1e-05,0.00088,0.00027,20,1007005,8e-05,7e-05,9e-05,6e-05,0.0001,5e-05,0.00011,4e-05,0.00012,0.00013,0.00014,0.00015,0.00016,0.00018,0.00017,0.0002,0.00019,0.00021,0.00022,0.00023
EURJPY_Ticks_2014.07.01_2014.07.31.csv,EURJPY,EUR/JPY,2014,July,0.005574093578209011,0.0023659818317387908,0.001,0.184,0.04,20,1323556,0.006,0.005,0.007,0.004,0.003,0.008,0.002,0.009,0.001,0.01,0.011,0.014,0.013,0.012,0.018,0.015,0.016,0.017,0.019,0.02
EURUSD_Ticks_2014.07.01_2014.07.31.csv,EURUSD,EUR/USD,2014,July,2.4573143449183986e-05,1.2794705432688123e-05,1e-05,0.00068,0.0003,20,1175594,2e-05,3e-05,1e-05,4e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00015,0.00014,0.00016,0.00017,0.00018,0.00019,0.0002
GBPAUD_Ticks_2014.07.01_2014.07.31.csv,GBPAUD,GBP/AUD,2014,July,0.00018794107424969608,6.886778091165465e-05,1e-05,0.00461,0.0009,20,1734997,0.00019,0.00021,0.00017,0.00018,0.0002,0.00016,0.00015,0.00014,0.00022,0.00023,0.00013,0.00012,0.00011,0.00024,0.0001,9e-05,0.00025,8e-05,0.00026,7e-05
GBPJPY_Ticks_2014.07.01_2014.07.31.csv,GBPJPY,GBP/JPY,2014,July,0.013089061059200258,0.004578668467277895,0.001,0.484,0.07,20,1766597,0.013,0.012,0.014,0.011,0.01,0.015,0.016,0.009,0.017,0.008,0.007,0.018,0.006,0.019,0.005,0.02,0.021,0.022,0.023,0.024
GBPUSD_Ticks_2014.07.01_2014.07.31.csv,GBPUSD,GBP/USD,2014,July,8.435978951426096e-05,3.5933362396979785e-05,1e-05,0.00217,0.0004,20,1374915,8e-05,7e-05,9e-05,6e-05,0.0001,5e-05,0.00011,4e-05,0.00012,0.00013,3e-05,0.00014,0.00016,0.00015,0.00017,0.00018,2e-05,0.00019,0.0002,0.00021
